booking_id,customer_id,room_number,room_type,check_in,check_out,duration_days,num_adults,num_children,loyalty_tier,special_amenities,special_requests,booking_status,payment_method,total_amount,points_earned
BK047826,49366,0904,Deluxe,2025-07-17 11:50:05,2025-07-22 16:00:05,5,1,0,Platinum,"Airport Transfer, Welcome Champagne",No special requests,Confirmed,Discover,2253.096881843763,6759
BK047827,16750,2013,Presidential Suite,2024-09-06 18:48:42,2024-09-10 14:00:42,4,4,2,Gold,"Evening Turndown Service, Executive Lounge Access",,Checked-in,Discover,21766.236095557684,43532
BK047828,43766,1817,Presidential Suite,2025-05-16 18:15:55,2025-05-20 13:00:55,4,2,0,Silver,"Fruit Basket, Premium WiFi",,Cancelled,Discover,17145.777807792965,25718
BK047829,23872,0929,Deluxe,2024-06-14 05:26:31,2024-06-17 13:00:31,3,2,0,Silver,"Welcome Drink, Premium WiFi",,Cancelled,JCB 15 digit,2406.0527287859218,3609
BK047830,25151,0822,Deluxe,2025-11-05 00:34:02,2025-11-17 11:00:02,12,2,1,Bronze,"Welcome Drink, Basic WiFi",,Confirmed,JCB 16 digit,7505.124535541899,7505
BK047831,7072,0910,Deluxe,2024-03-19 14:19:22,2024-03-24 11:00:22,5,2,1,Bronze,"Basic WiFi, Welcome Drink","Connecting rooms needed, Memory foam pillows requested, In-room dining setup requested, Proposal setup assistance needed, Specific brand toiletries requested, Printing services required, Train station pickup needed, Daily yoga session scheduling",Checked-in,VISA 16 digit,3100.6716020084814,3100
BK047832,31487,0621,Deluxe,2024-09-26 14:59:35,2024-10-06 02:59:35,8,3,0,Titanium,"Private Butler Service, Premium Welcome Gift",,Cancelled,Diners Club / Carte Blanche,5992.595416802135,23970
BK047833,33406,0514,Deluxe,2025-05-26 03:37:24,2025-06-01 11:00:24,6,1,0,Bronze,"Welcome Drink, Basic WiFi",,Confirmed,Maestro,3239.58405231113,3239
BK047834,30519,2008,Presidential Suite,2024-10-27 20:43:04,2024-11-02 11:00:04,6,1,0,Bronze,"Welcome Drink, Basic WiFi",,Confirmed,JCB 15 digit,26016.06321341082,26016
BK047835,46913,1626,Suite,2025-08-12 03:15:31,2025-08-17 13:00:31,5,3,1,Silver,"Welcome Drink, Premium WiFi",,Cancelled,VISA 16 digit,8325.433392436544,12488
BK047836,18475,1114,Deluxe,2024-11-10 19:31:26,2024-11-18 14:00:26,8,2,0,Gold,"Executive Lounge Access, Premium Welcome Drink",,Checked-in,Maestro,6004.085431864516,12008
BK047837,45585,2013,Presidential Suite,2025-11-04 18:26:56,2025-11-13 13:00:56,9,2,3,Silver,"Welcome Drink, Fruit Basket","Room with bathtub preferred, Crib needed for infant, Kosher meals required, Champagne and strawberries setup, Yoga mat in room, Late check-out needed, Luxury car rental assistance, Meditation cushion needed",Checked-out,JCB 16 digit,45739.511077706986,68609
BK047838,31016,0530,Deluxe,2025-10-12 02:25:28,2025-10-21 11:00:28,9,2,1,Bronze,"Welcome Drink, Basic WiFi",,Checked-out,American Express,6624.138375286034,6624
BK047839,13483,0922,Deluxe,2025-02-10 10:34:44,2025-02-14 22:34:44,3,1,0,Titanium,"Custom Room Fragrance, Premium Welcome Gift","Room with bathtub preferred, Away from elevator, Corner room preferred, Crib needed for infant, Hypoallergenic bedding required, Extra blankets needed, Dairy-free diet restrictions, Nut allergy - strict avoidance needed, Kosher meals required, Wedding anniversary celebration, Birthday surprise setup needed, Anniversary celebration - room decoration requested, Extra towels needed, Extra coffee supplies requested, Air purifier needed, Office supplies needed in room, Early check-in requested for business meeting, Business center access after hours, Train station pickup needed, Private car service needed, Helicopter transfer requested, Personal trainer session requested, Daily yoga session scheduling, Spa appointment scheduling assistance",Checked-in,Discover,1215.6918638998363,4862
BK047840,39058,1325,Suite,2025-08-21 06:15:49,2025-09-01 18:15:49,10,4,0,Titanium,"Luxury Airport Transfer, Custom Room Fragrance",,Checked-out,Mastercard,20377.452899119802,81509
BK047841,10668,2009,Presidential Suite,2025-02-13 16:50:32,2025-02-22 04:50:32,7,1,0,Titanium,"Private Butler Service, Personal Chef Available",,Confirmed,Discover,25214.180406427797,100856
BK047842,14414,0122,Standard,2024-07-14 00:42:47,2024-07-17 11:00:47,3,1,1,Bronze,"Basic WiFi, Welcome Drink",,Checked-in,VISA 13 digit,1388.1990845380312,1388
BK047843,6527,0322,Standard,2024-09-01 09:17:15,2024-09-07 13:00:15,6,1,1,Silver,"Fruit Basket, Welcome Drink",,Checked-in,JCB 16 digit,2635.960891033091,3953
BK047844,17949,0122,Standard,2024-10-06 15:43:13,2024-10-19 13:00:13,13,2,0,Silver,"Premium WiFi, Fruit Basket",No special requests,Checked-out,Diners Club / Carte Blanche,4955.428903146089,7433
BK047845,20130,1130,Deluxe,2024-02-08 07:24:20,2024-02-14 19:24:20,5,1,0,Titanium,"Private Butler Service, Luxury Airport Transfer",,Checked-out,VISA 19 digit,2780.484575146965,11121
BK047846,25046,1516,Suite,2024-11-21 21:08:20,2024-11-23 11:00:20,2,4,0,Bronze,"Welcome Drink, Basic WiFi","Room with bathtub preferred, Connecting rooms needed, Hypoallergenic bedding required, Feather-free bedding required, Gluten-free meals required, Halal food only, Champagne and strawberries setup, Proposal setup assistance needed, Daily newspaper delivery, Yoga mat in room, Printing services required, Office supplies needed in room, Private car service needed, Train station pickup needed, Personal trainer session requested, Specific medical equipment storage",Cancelled,American Express,3542.1566119466765,3542
BK047847,7636,0627,Deluxe,2024-12-20 17:22:29,2025-01-02 13:00:29,13,1,0,Silver,"Premium WiFi, Welcome Drink","Away from elevator, Room with balcony requested, Room with bathtub preferred, Roll-away bed requested, Extra firm pillows, Feather-free bedding required, Vegetarian meals needed, Dairy-free diet restrictions, Vegan menu requested, Proposal setup assistance needed, Honeymoon package requested, Champagne and strawberries setup, Yoga mat in room, International power adapter needed, Daily newspaper delivery, Video conference setup assistance, Early check-in requested for business meeting, Late check-out needed, Train station pickup needed, Daily driver service requested, Helicopter transfer requested, Personal trainer session requested, Specific medical equipment storage, Air purifier due to allergies",Checked-in,VISA 16 digit,8625.57513644412,12938
BK047848,1377,1221,Suite,2025-09-28 01:37:32,2025-10-03 14:00:32,5,3,1,Gold,"Executive Lounge Access, Premium Welcome Drink",,Confirmed,VISA 19 digit,8896.107194378501,17792
BK047849,34970,1218,Suite,2024-05-01 15:49:24,2024-05-14 16:00:24,13,3,1,Platinum,"Premium Amenities, Welcome Champagne",,Checked-out,JCB 16 digit,28319.327134280364,84957
BK047850,33418,0720,Deluxe,2025-04-11 12:04:59,2025-04-21 13:00:59,10,1,0,Silver,"Welcome Drink, Fruit Basket",,Checked-out,Discover,4663.3135677436585,6994
BK047851,39947,1418,Suite,2024-08-27 19:53:43,2024-09-08 14:00:43,12,3,1,Gold,"Executive Lounge Access, Premium Welcome Drink",,Cancelled,Diners Club / Carte Blanche,19353.003499775823,38706
BK047852,49320,0319,Standard,2024-04-10 16:56:55,2024-04-13 11:00:55,3,2,0,Bronze,"Basic WiFi, Welcome Drink","Away from elevator, Room with balcony requested, Room with bathtub preferred, Crib needed for infant, Feather-free bedding required, Memory foam pillows requested, Gluten-free meals required, Nut allergy - strict avoidance needed, Kosher meals required, Honeymoon package requested, Proposal setup assistance needed, Special occasion cake needed, Extra hangers needed, Air purifier needed, Extra coffee supplies requested, Meeting room setup needed, Business center access after hours, Printing services required, Luxury car rental assistance, Airport pickup requested, Helicopter transfer requested, Fitness equipment in room requested, Meditation cushion needed, Spa appointment scheduling assistance",Checked-out,VISA 19 digit,1280.1951702296346,1280
BK047853,32682,0501,Deluxe,2024-12-09 15:16:01,2024-12-22 16:00:01,13,3,0,Platinum,"Evening Turndown Service, Airport Transfer",No special requests,Cancelled,VISA 13 digit,9638.277740929121,28914
BK047854,21735,0511,Deluxe,2025-11-24 11:02:55,2025-12-07 11:00:55,13,2,0,Bronze,"Basic WiFi, Welcome Drink",,Checked-out,JCB 15 digit,8084.200472547706,8084
BK047855,17527,0212,Standard,2024-09-13 17:02:49,2024-09-26 11:00:49,13,2,0,Bronze,"Basic WiFi, Welcome Drink",,Checked-out,Diners Club / Carte Blanche,6452.537194394614,6452
BK047856,8648,0222,Standard,2024-01-12 01:40:40,2024-01-16 11:00:40,4,2,0,Bronze,"Welcome Drink, Basic WiFi",,Confirmed,VISA 16 digit,1851.0924045875945,1851
BK047857,16040,0427,Standard,2024-09-14 01:20:41,2024-09-18 14:00:41,4,1,0,Gold,"Executive Lounge Access, Evening Turndown Service",,Confirmed,Mastercard,1500.1704252129764,3000
BK047858,17838,0818,Deluxe,2025-10-08 23:06:33,2025-10-19 13:00:33,11,1,2,Silver,"Fruit Basket, Premium WiFi","Room with balcony requested, Crib needed for infant, Gluten-free meals required, Honeymoon package requested, Air purifier needed, Video conference setup assistance, Helicopter transfer requested, Spa appointment scheduling assistance",Cancelled,Diners Club / Carte Blanche,6336.431223988606,9504
BK047859,20417,0311,Standard,2024-06-20 03:54:03,2024-07-04 13:00:03,14,2,0,Silver,"Welcome Drink, Fruit Basket",,Checked-in,VISA 16 digit,6133.516691606361,9200
BK047860,24356,2022,Presidential Suite,2025-10-09 17:42:05,2025-10-16 11:00:05,7,4,2,Bronze,"Welcome Drink, Basic WiFi",,Checked-in,JCB 15 digit,42496.72645692981,42496
BK047861,43672,0922,Deluxe,2025-05-20 03:56:36,2025-06-04 15:56:36,14,1,0,Titanium,"Luxury Airport Transfer, Premium Welcome Gift",,Confirmed,VISA 16 digit,6391.334606778572,25565
BK047862,24262,1802,Presidential Suite,2025-03-05 15:21:51,2025-03-19 11:00:51,14,4,1,Bronze,"Basic WiFi, Welcome Drink","Ocean view preferred, Connecting rooms needed, High floor room requested, Extra blankets needed, King bed preferred, Memory foam pillows requested, Nut allergy - strict avoidance needed, Halal food only, Dairy-free diet restrictions, Special occasion cake needed, Birthday surprise setup needed, Honeymoon package requested, Extra towels needed, Humidifier requested, Yoga mat in room, Early check-in requested for business meeting, Meeting room setup needed, Late check-out needed, Daily driver service requested, Airport pickup requested, Private car service needed, Specific medical equipment storage, Fitness equipment in room requested, Air purifier due to allergies",Confirmed,JCB 16 digit,85343.17353720573,85343
BK047863,32510,1629,Suite,2024-05-17 09:17:06,2024-05-31 11:00:06,14,3,0,Bronze,"Basic WiFi, Welcome Drink",No special requests,Checked-in,JCB 15 digit,36952.60121200927,36952
BK047864,46733,0213,Standard,2024-10-04 17:48:03,2024-10-17 11:00:03,13,1,0,Bronze,"Welcome Drink, Basic WiFi",,Cancelled,Diners Club / Carte Blanche,4675.273686083789,4675
BK047865,4374,1706,Suite,2025-10-02 03:39:07,2025-10-12 14:00:07,10,2,0,Gold,"Premium Welcome Drink, Evening Turndown Service",,Cancelled,JCB 16 digit,15047.907385705284,30095
BK047866,24986,2001,Presidential Suite,2025-02-10 01:35:11,2025-02-13 14:00:11,3,1,3,Gold,"Executive Lounge Access, Premium Welcome Drink",,Confirmed,Discover,13744.03790365443,27488
BK047867,46079,0515,Deluxe,2025-07-27 02:35:57,2025-08-08 13:00:57,12,3,0,Silver,"Fruit Basket, Premium WiFi",,Confirmed,VISA 16 digit,9002.445512333861,13503
BK047868,1801,0905,Deluxe,2024-02-18 19:57:54,2024-02-29 13:00:54,11,2,1,Silver,"Fruit Basket, Premium WiFi",,Checked-in,VISA 16 digit,8208.92628794194,12313
BK047869,39183,1516,Suite,2024-01-07 15:18:36,2024-01-16 03:18:36,7,4,0,Titanium,"Private Butler Service, Premium Welcome Gift","Quiet room requested, Hypoallergenic bedding required, In-room dining setup requested, Birthday surprise setup needed, Specific brand toiletries requested, Office supplies needed in room, Airport pickup requested, Specific medical equipment storage",Confirmed,Maestro,16171.936478499252,64687
BK047870,4479,1329,Suite,2024-12-19 22:43:10,2024-12-22 14:00:10,3,2,1,Gold,"Executive Lounge Access, Premium Welcome Drink",,Confirmed,VISA 19 digit,3936.062140643003,7872
BK047871,17427,1923,Presidential Suite,2025-08-02 00:32:54,2025-08-10 16:00:54,8,4,2,Platinum,"Welcome Champagne, Evening Turndown Service","Accessible room required, Crib needed for infant, Vegan menu requested, Honeymoon package requested, Extra hangers needed, Meeting room setup needed, Daily driver service requested, Personal trainer session requested",Confirmed,American Express,48658.18694975687,145974
BK047872,8344,0801,Deluxe,2024-02-05 11:54:22,2024-02-12 16:00:22,7,2,0,Platinum,"Airport Transfer, Premium Amenities",,Checked-in,American Express,3501.21887240476,10503
BK047873,30968,1013,Deluxe,2025-10-30 20:29:42,2025-11-07 16:00:42,8,3,0,Platinum,"Premium Amenities, Welcome Champagne",,Confirmed,VISA 19 digit,5137.705249939374,15413
BK047874,23910,0323,Standard,2025-12-09 04:55:35,2025-12-18 11:00:35,9,2,0,Bronze,"Basic WiFi, Welcome Drink",No special requests,Cancelled,VISA 13 digit,4155.653253175559,4155
BK047875,39168,1530,Suite,2024-06-14 00:19:55,2024-06-24 16:00:55,10,4,0,Platinum,"Welcome Champagne, Evening Turndown Service","Corner room preferred, Quiet room requested, Extra pillows needed, Memory foam pillows requested, In-room dining setup requested, Gluten-free meals required, Anniversary celebration - room decoration requested, Honeymoon package requested, Specific brand toiletries requested, International power adapter needed, Late check-out needed, Office supplies needed in room, Airport pickup requested, Daily driver service requested, Daily yoga session scheduling, Meditation cushion needed",Checked-in,Diners Club / Carte Blanche,21714.6681952618,65144
BK047876,8762,0906,Deluxe,2025-04-23 22:52:52,2025-04-24 13:00:52,1,1,0,Silver,"Fruit Basket, Premium WiFi",,Cancelled,VISA 13 digit,502.58227882195564,753
BK047877,36412,0310,Standard,2024-04-16 03:42:15,2024-04-19 11:00:15,3,1,0,Bronze,"Basic WiFi, Welcome Drink",,Checked-in,JCB 16 digit,1199.1607030632115,1199
BK047878,10977,0216,Standard,2025-09-24 17:26:19,2025-10-06 13:00:19,12,2,0,Silver,"Fruit Basket, Welcome Drink","Room with balcony requested, High floor room requested, Extra pillows needed, Hypoallergenic bedding required, Nut allergy - strict avoidance needed, Halal food only, Anniversary celebration - room decoration requested, Special occasion cake needed, Extra towels needed, Air purifier needed, Business center access after hours, Video conference setup assistance, Helicopter transfer requested, Private car service needed, Daily yoga session scheduling, Air purifier due to allergies",Checked-out,VISA 16 digit,6034.3922581967345,9051
BK047879,36433,0329,Standard,2025-06-15 22:41:39,2025-06-16 16:00:39,1,1,0,Platinum,"Welcome Champagne, Premium Amenities",,Cancelled,JCB 16 digit,343.21821190334487,1029
BK047880,19312,1922,Presidential Suite,2025-11-26 16:21:23,2025-12-10 11:00:23,14,4,2,Bronze,"Welcome Drink, Basic WiFi","Accessible room required, Corner room preferred, Feather-free bedding required, Memory foam pillows requested, Halal food only, Vegetarian meals needed, Wedding anniversary celebration, Special occasion cake needed, Extra hangers needed, Yoga mat in room, Office supplies needed in room, Late check-out needed, Luxury car rental assistance, Airport pickup requested, Meditation cushion needed, Fitness equipment in room requested",Confirmed,VISA 19 digit,114733.07358321532,114733
BK047881,28784,0705,Deluxe,2024-05-23 14:16:46,2024-06-06 13:00:46,14,1,2,Silver,"Welcome Drink, Fruit Basket",,Confirmed,Maestro,7877.07113788009,11815
BK047882,27825,0103,Standard,2024-06-16 15:33:18,2024-06-27 16:00:18,11,2,0,Platinum,"Welcome Champagne, Premium Amenities",,Checked-in,VISA 13 digit,5269.287940967657,15807
BK047883,15938,1408,Suite,2025-07-31 10:46:09,2025-08-12 16:00:09,12,1,2,Platinum,"Airport Transfer, Welcome Champagne",,Checked-out,Diners Club / Carte Blanche,14359.777447490744,43079
BK047884,25327,0225,Standard,2025-12-14 02:33:39,2025-12-15 16:00:39,1,2,0,Platinum,"Premium Amenities, Welcome Champagne",,Cancelled,Diners Club / Carte Blanche,371.4324064092251,1114
BK047885,9345,0119,Standard,2024-01-28 07:42:48,2024-02-07 11:00:48,10,2,0,Bronze,"Welcome Drink, Basic WiFi",,Checked-out,American Express,4613.525518064496,4613
