room_id,room_number,floor,type,square_feet,basic_amenities,additional_amenities,max_occupancy,bed_type,view_type,accessibility,status,last_renovation,base_rate,max_rate
RM000564,1924,19,Presidential Suite,1501,"['Air Conditioning', 'Multiple 75"" Smart TVs', 'Professional Coffee Bar', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Office', 'Ultra-High-Speed WiFi', 'Bang & Olufsen Sound System', 'Full Kitchen', 'Frette Bathrobes', 'Designer Slippers', 'Formal Dining Room', 'Living Room', 'Multiple Bathrooms', 'Private Bar', ""Butler's Pantry"", 'Walk-in Closet', 'Evening Turndown Service', 'Luxury Welcome Amenity', 'Fresh Flowers Daily', 'Personalized Stationery']","['Private Gym Equipment', 'Private Terrace', 'Grand Piano', 'Sauna', 'Private Chef Available', 'Private Pool', 'Panoramic Ocean View', 'Steam Room', 'Private Butler Service', 'Dedicated Concierge', 'Luxury Car Service']",6,King + Multiple Sofa Beds,Steam Room,False,Maintenance,2022-04-16,3500,5000
RM000565,1925,19,Presidential Suite,1702,"['Air Conditioning', 'Multiple 75"" Smart TVs', 'Professional Coffee Bar', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Office', 'Ultra-High-Speed WiFi', 'Bang & Olufsen Sound System', 'Full Kitchen', 'Frette Bathrobes', 'Designer Slippers', 'Formal Dining Room', 'Living Room', 'Multiple Bathrooms', 'Private Bar', ""Butler's Pantry"", 'Walk-in Closet', 'Evening Turndown Service', 'Luxury Welcome Amenity', 'Fresh Flowers Daily', 'Personalized Stationery']","['Sauna', 'Private Terrace', 'Private Chef Available', 'Grand Piano', 'Panoramic Ocean View', 'Private Butler Service', 'Luxury Car Service', 'Private Gym Equipment', 'Dedicated Concierge']",6,King + Multiple Sofa Beds,Private Terrace,True,Available,2024-09-03,3500,5000
RM000566,1926,19,Presidential Suite,2983,"['Air Conditioning', 'Multiple 75"" Smart TVs', 'Professional Coffee Bar', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Office', 'Ultra-High-Speed WiFi', 'Bang & Olufsen Sound System', 'Full Kitchen', 'Frette Bathrobes', 'Designer Slippers', 'Formal Dining Room', 'Living Room', 'Multiple Bathrooms', 'Private Bar', ""Butler's Pantry"", 'Walk-in Closet', 'Evening Turndown Service', 'Luxury Welcome Amenity', 'Fresh Flowers Daily', 'Personalized Stationery']","['Private Pool', 'Private Chef Available', 'Sauna', 'Luxury Car Service', 'Private Gym Equipment', 'Grand Piano', 'Private Butler Service', 'Dedicated Concierge']",6,King + Multiple Sofa Beds,Standard View,False,Maintenance,2024-01-22,3500,5000
RM000567,1927,19,Presidential Suite,2084,"['Air Conditioning', 'Multiple 75"" Smart TVs', 'Professional Coffee Bar', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Office', 'Ultra-High-Speed WiFi', 'Bang & Olufsen Sound System', 'Full Kitchen', 'Frette Bathrobes', 'Designer Slippers', 'Formal Dining Room', 'Living Room', 'Multiple Bathrooms', 'Private Bar', ""Butler's Pantry"", 'Walk-in Closet', 'Evening Turndown Service', 'Luxury Welcome Amenity', 'Fresh Flowers Daily', 'Personalized Stationery']","['Private Terrace', 'Steam Room', 'Private Pool', 'Private Gym Equipment', 'Luxury Car Service', 'Dedicated Concierge', 'Private Butler Service', 'Grand Piano']",6,King + Multiple Sofa Beds,Standard View,False,Occupied,2022-05-02,3500,5000
RM000568,1928,19,Presidential Suite,2780,"['Air Conditioning', 'Multiple 75"" Smart TVs', 'Professional Coffee Bar', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Office', 'Ultra-High-Speed WiFi', 'Bang & Olufsen Sound System', 'Full Kitchen', 'Frette Bathrobes', 'Designer Slippers', 'Formal Dining Room', 'Living Room', 'Multiple Bathrooms', 'Private Bar', ""Butler's Pantry"", 'Walk-in Closet', 'Evening Turndown Service', 'Luxury Welcome Amenity', 'Fresh Flowers Daily', 'Personalized Stationery']","['Private Gym Equipment', 'Private Terrace', 'Steam Room', 'Sauna', 'Private Pool', 'Panoramic Ocean View', 'Dedicated Concierge', 'Private Chef Available', 'Private Butler Service']",6,King + Multiple Sofa Beds,Dedicated Concierge,False,Available,2022-02-10,3500,5000
RM000569,1929,19,Presidential Suite,2876,"['Air Conditioning', 'Multiple 75"" Smart TVs', 'Professional Coffee Bar', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Office', 'Ultra-High-Speed WiFi', 'Bang & Olufsen Sound System', 'Full Kitchen', 'Frette Bathrobes', 'Designer Slippers', 'Formal Dining Room', 'Living Room', 'Multiple Bathrooms', 'Private Bar', ""Butler's Pantry"", 'Walk-in Closet', 'Evening Turndown Service', 'Luxury Welcome Amenity', 'Fresh Flowers Daily', 'Personalized Stationery']","['Private Gym Equipment', 'Sauna']",6,King + Multiple Sofa Beds,Standard View,False,Occupied,2023-10-14,3500,5000
RM000570,1930,19,Presidential Suite,2688,"['Air Conditioning', 'Multiple 75"" Smart TVs', 'Professional Coffee Bar', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Office', 'Ultra-High-Speed WiFi', 'Bang & Olufsen Sound System', 'Full Kitchen', 'Frette Bathrobes', 'Designer Slippers', 'Formal Dining Room', 'Living Room', 'Multiple Bathrooms', 'Private Bar', ""Butler's Pantry"", 'Walk-in Closet', 'Evening Turndown Service', 'Luxury Welcome Amenity', 'Fresh Flowers Daily', 'Personalized Stationery']","['Steam Room', 'Private Pool', 'Private Terrace', 'Private Chef Available', 'Private Butler Service', 'Dedicated Concierge', 'Sauna', 'Luxury Car Service', 'Private Gym Equipment', 'Grand Piano', 'Panoramic Ocean View']",6,King + Multiple Sofa Beds,Private Pool,False,Available,2024-08-01,3500,5000
RM000571,2001,20,Presidential Suite,1646,"['Air Conditioning', 'Multiple 75"" Smart TVs', 'Professional Coffee Bar', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Office', 'Ultra-High-Speed WiFi', 'Bang & Olufsen Sound System', 'Full Kitchen', 'Frette Bathrobes', 'Designer Slippers', 'Formal Dining Room', 'Living Room', 'Multiple Bathrooms', 'Private Bar', ""Butler's Pantry"", 'Walk-in Closet', 'Evening Turndown Service', 'Luxury Welcome Amenity', 'Fresh Flowers Daily', 'Personalized Stationery']","['Private Pool', 'Private Chef Available', 'Grand Piano', 'Steam Room', 'Private Gym Equipment', 'Dedicated Concierge']",6,King + Multiple Sofa Beds,Standard View,False,Maintenance,2024-03-05,3500,5000
RM000572,2002,20,Presidential Suite,1676,"['Air Conditioning', 'Multiple 75"" Smart TVs', 'Professional Coffee Bar', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Office', 'Ultra-High-Speed WiFi', 'Bang & Olufsen Sound System', 'Full Kitchen', 'Frette Bathrobes', 'Designer Slippers', 'Formal Dining Room', 'Living Room', 'Multiple Bathrooms', 'Private Bar', ""Butler's Pantry"", 'Walk-in Closet', 'Evening Turndown Service', 'Luxury Welcome Amenity', 'Fresh Flowers Daily', 'Personalized Stationery']","['Private Gym Equipment', 'Grand Piano']",6,King + Multiple Sofa Beds,Standard View,False,Maintenance,2023-08-27,3500,5000
RM000573,2003,20,Presidential Suite,2120,"['Air Conditioning', 'Multiple 75"" Smart TVs', 'Professional Coffee Bar', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Office', 'Ultra-High-Speed WiFi', 'Bang & Olufsen Sound System', 'Full Kitchen', 'Frette Bathrobes', 'Designer Slippers', 'Formal Dining Room', 'Living Room', 'Multiple Bathrooms', 'Private Bar', ""Butler's Pantry"", 'Walk-in Closet', 'Evening Turndown Service', 'Luxury Welcome Amenity', 'Fresh Flowers Daily', 'Personalized Stationery']","['Luxury Car Service', 'Private Chef Available', 'Private Butler Service', 'Steam Room', 'Panoramic Ocean View', 'Private Terrace', 'Grand Piano', 'Private Gym Equipment']",6,King + Multiple Sofa Beds,Panoramic Ocean View,False,Maintenance,2022-03-01,3500,5000
RM000574,2004,20,Presidential Suite,2407,"['Air Conditioning', 'Multiple 75"" Smart TVs', 'Professional Coffee Bar', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Office', 'Ultra-High-Speed WiFi', 'Bang & Olufsen Sound System', 'Full Kitchen', 'Frette Bathrobes', 'Designer Slippers', 'Formal Dining Room', 'Living Room', 'Multiple Bathrooms', 'Private Bar', ""Butler's Pantry"", 'Walk-in Closet', 'Evening Turndown Service', 'Luxury Welcome Amenity', 'Fresh Flowers Daily', 'Personalized Stationery']","['Steam Room', 'Sauna', 'Private Chef Available', 'Private Pool', 'Dedicated Concierge', 'Luxury Car Service', 'Grand Piano', 'Private Gym Equipment']",6,King + Multiple Sofa Beds,Standard View,False,Available,2024-02-22,3500,5000
RM000575,2005,20,Presidential Suite,1646,"['Air Conditioning', 'Multiple 75"" Smart TVs', 'Professional Coffee Bar', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Office', 'Ultra-High-Speed WiFi', 'Bang & Olufsen Sound System', 'Full Kitchen', 'Frette Bathrobes', 'Designer Slippers', 'Formal Dining Room', 'Living Room', 'Multiple Bathrooms', 'Private Bar', ""Butler's Pantry"", 'Walk-in Closet', 'Evening Turndown Service', 'Luxury Welcome Amenity', 'Fresh Flowers Daily', 'Personalized Stationery']","['Luxury Car Service', 'Private Chef Available', 'Private Terrace', 'Grand Piano', 'Private Gym Equipment', 'Dedicated Concierge', 'Private Pool', 'Private Butler Service', 'Sauna']",6,King + Multiple Sofa Beds,Standard View,False,Available,2024-03-19,3500,5000
RM000576,2006,20,Presidential Suite,1869,"['Air Conditioning', 'Multiple 75"" Smart TVs', 'Professional Coffee Bar', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Office', 'Ultra-High-Speed WiFi', 'Bang & Olufsen Sound System', 'Full Kitchen', 'Frette Bathrobes', 'Designer Slippers', 'Formal Dining Room', 'Living Room', 'Multiple Bathrooms', 'Private Bar', ""Butler's Pantry"", 'Walk-in Closet', 'Evening Turndown Service', 'Luxury Welcome Amenity', 'Fresh Flowers Daily', 'Personalized Stationery']","['Private Pool', 'Grand Piano', 'Sauna', 'Private Chef Available', 'Private Terrace', 'Private Butler Service', 'Panoramic Ocean View', 'Luxury Car Service', 'Private Gym Equipment', 'Steam Room']",6,King + Multiple Sofa Beds,Private Pool,False,Available,2024-06-24,3500,5000
RM000577,2007,20,Presidential Suite,2161,"['Air Conditioning', 'Multiple 75"" Smart TVs', 'Professional Coffee Bar', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Office', 'Ultra-High-Speed WiFi', 'Bang & Olufsen Sound System', 'Full Kitchen', 'Frette Bathrobes', 'Designer Slippers', 'Formal Dining Room', 'Living Room', 'Multiple Bathrooms', 'Private Bar', ""Butler's Pantry"", 'Walk-in Closet', 'Evening Turndown Service', 'Luxury Welcome Amenity', 'Fresh Flowers Daily', 'Personalized Stationery']","['Private Chef Available', 'Steam Room', 'Sauna', 'Luxury Car Service', 'Panoramic Ocean View']",6,King + Multiple Sofa Beds,Luxury Car Service,True,Maintenance,2023-04-29,3500,5000
RM000578,2008,20,Presidential Suite,2351,"['Air Conditioning', 'Multiple 75"" Smart TVs', 'Professional Coffee Bar', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Office', 'Ultra-High-Speed WiFi', 'Bang & Olufsen Sound System', 'Full Kitchen', 'Frette Bathrobes', 'Designer Slippers', 'Formal Dining Room', 'Living Room', 'Multiple Bathrooms', 'Private Bar', ""Butler's Pantry"", 'Walk-in Closet', 'Evening Turndown Service', 'Luxury Welcome Amenity', 'Fresh Flowers Daily', 'Personalized Stationery']","['Dedicated Concierge', 'Steam Room', 'Sauna', 'Private Pool', 'Luxury Car Service', 'Private Gym Equipment', 'Private Chef Available']",6,King + Multiple Sofa Beds,Standard View,False,Occupied,2023-04-19,3500,5000
RM000579,2009,20,Presidential Suite,1710,"['Air Conditioning', 'Multiple 75"" Smart TVs', 'Professional Coffee Bar', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Office', 'Ultra-High-Speed WiFi', 'Bang & Olufsen Sound System', 'Full Kitchen', 'Frette Bathrobes', 'Designer Slippers', 'Formal Dining Room', 'Living Room', 'Multiple Bathrooms', 'Private Bar', ""Butler's Pantry"", 'Walk-in Closet', 'Evening Turndown Service', 'Luxury Welcome Amenity', 'Fresh Flowers Daily', 'Personalized Stationery']","['Private Terrace', 'Panoramic Ocean View', 'Private Gym Equipment', 'Luxury Car Service', 'Private Pool', 'Private Chef Available', 'Dedicated Concierge', 'Grand Piano']",6,King + Multiple Sofa Beds,Dedicated Concierge,False,Available,2024-11-12,3500,5000
RM000580,2010,20,Presidential Suite,1745,"['Air Conditioning', 'Multiple 75"" Smart TVs', 'Professional Coffee Bar', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Office', 'Ultra-High-Speed WiFi', 'Bang & Olufsen Sound System', 'Full Kitchen', 'Frette Bathrobes', 'Designer Slippers', 'Formal Dining Room', 'Living Room', 'Multiple Bathrooms', 'Private Bar', ""Butler's Pantry"", 'Walk-in Closet', 'Evening Turndown Service', 'Luxury Welcome Amenity', 'Fresh Flowers Daily', 'Personalized Stationery']","['Sauna', 'Private Butler Service', 'Private Gym Equipment', 'Private Chef Available', 'Private Terrace', 'Panoramic Ocean View', 'Dedicated Concierge', 'Luxury Car Service', 'Steam Room', 'Grand Piano']",6,King + Multiple Sofa Beds,Grand Piano,False,Occupied,2023-12-27,3500,5000
RM000581,2011,20,Presidential Suite,2777,"['Air Conditioning', 'Multiple 75"" Smart TVs', 'Professional Coffee Bar', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Office', 'Ultra-High-Speed WiFi', 'Bang & Olufsen Sound System', 'Full Kitchen', 'Frette Bathrobes', 'Designer Slippers', 'Formal Dining Room', 'Living Room', 'Multiple Bathrooms', 'Private Bar', ""Butler's Pantry"", 'Walk-in Closet', 'Evening Turndown Service', 'Luxury Welcome Amenity', 'Fresh Flowers Daily', 'Personalized Stationery']","['Panoramic Ocean View', 'Private Chef Available', 'Steam Room', 'Private Terrace', 'Luxury Car Service', 'Sauna', 'Dedicated Concierge', 'Grand Piano', 'Private Gym Equipment', 'Private Pool', 'Private Butler Service']",6,King + Multiple Sofa Beds,Sauna,False,Available,2022-11-12,3500,5000
RM000582,2012,20,Presidential Suite,2622,"['Air Conditioning', 'Multiple 75"" Smart TVs', 'Professional Coffee Bar', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Office', 'Ultra-High-Speed WiFi', 'Bang & Olufsen Sound System', 'Full Kitchen', 'Frette Bathrobes', 'Designer Slippers', 'Formal Dining Room', 'Living Room', 'Multiple Bathrooms', 'Private Bar', ""Butler's Pantry"", 'Walk-in Closet', 'Evening Turndown Service', 'Luxury Welcome Amenity', 'Fresh Flowers Daily', 'Personalized Stationery']","['Panoramic Ocean View', 'Private Pool', 'Private Chef Available']",6,King + Multiple Sofa Beds,Private Chef Available,False,Maintenance,2022-01-10,3500,5000
RM000583,2013,20,Presidential Suite,2661,"['Air Conditioning', 'Multiple 75"" Smart TVs', 'Professional Coffee Bar', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Office', 'Ultra-High-Speed WiFi', 'Bang & Olufsen Sound System', 'Full Kitchen', 'Frette Bathrobes', 'Designer Slippers', 'Formal Dining Room', 'Living Room', 'Multiple Bathrooms', 'Private Bar', ""Butler's Pantry"", 'Walk-in Closet', 'Evening Turndown Service', 'Luxury Welcome Amenity', 'Fresh Flowers Daily', 'Personalized Stationery']",['Grand Piano'],6,King + Multiple Sofa Beds,Standard View,False,Available,2023-10-04,3500,5000
RM000584,2014,20,Presidential Suite,1917,"['Air Conditioning', 'Multiple 75"" Smart TVs', 'Professional Coffee Bar', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Office', 'Ultra-High-Speed WiFi', 'Bang & Olufsen Sound System', 'Full Kitchen', 'Frette Bathrobes', 'Designer Slippers', 'Formal Dining Room', 'Living Room', 'Multiple Bathrooms', 'Private Bar', ""Butler's Pantry"", 'Walk-in Closet', 'Evening Turndown Service', 'Luxury Welcome Amenity', 'Fresh Flowers Daily', 'Personalized Stationery']","['Dedicated Concierge', 'Private Gym Equipment', 'Steam Room', 'Private Terrace']",6,King + Multiple Sofa Beds,Standard View,True,Maintenance,2024-11-14,3500,5000
RM000585,2015,20,Presidential Suite,1682,"['Air Conditioning', 'Multiple 75"" Smart TVs', 'Professional Coffee Bar', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Office', 'Ultra-High-Speed WiFi', 'Bang & Olufsen Sound System', 'Full Kitchen', 'Frette Bathrobes', 'Designer Slippers', 'Formal Dining Room', 'Living Room', 'Multiple Bathrooms', 'Private Bar', ""Butler's Pantry"", 'Walk-in Closet', 'Evening Turndown Service', 'Luxury Welcome Amenity', 'Fresh Flowers Daily', 'Personalized Stationery']",['Private Pool'],6,King + Multiple Sofa Beds,Standard View,False,Available,2023-06-04,3500,5000
RM000586,2016,20,Presidential Suite,2282,"['Air Conditioning', 'Multiple 75"" Smart TVs', 'Professional Coffee Bar', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Office', 'Ultra-High-Speed WiFi', 'Bang & Olufsen Sound System', 'Full Kitchen', 'Frette Bathrobes', 'Designer Slippers', 'Formal Dining Room', 'Living Room', 'Multiple Bathrooms', 'Private Bar', ""Butler's Pantry"", 'Walk-in Closet', 'Evening Turndown Service', 'Luxury Welcome Amenity', 'Fresh Flowers Daily', 'Personalized Stationery']","['Private Gym Equipment', 'Private Chef Available', 'Private Pool', 'Panoramic Ocean View', 'Private Terrace']",6,King + Multiple Sofa Beds,Private Pool,False,Occupied,2022-06-08,3500,5000
RM000587,2017,20,Presidential Suite,2563,"['Air Conditioning', 'Multiple 75"" Smart TVs', 'Professional Coffee Bar', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Office', 'Ultra-High-Speed WiFi', 'Bang & Olufsen Sound System', 'Full Kitchen', 'Frette Bathrobes', 'Designer Slippers', 'Formal Dining Room', 'Living Room', 'Multiple Bathrooms', 'Private Bar', ""Butler's Pantry"", 'Walk-in Closet', 'Evening Turndown Service', 'Luxury Welcome Amenity', 'Fresh Flowers Daily', 'Personalized Stationery']","['Private Terrace', 'Sauna', 'Panoramic Ocean View', 'Grand Piano', 'Steam Room', 'Dedicated Concierge']",6,King + Multiple Sofa Beds,Steam Room,False,Available,2024-10-08,3500,5000
RM000588,2018,20,Presidential Suite,2964,"['Air Conditioning', 'Multiple 75"" Smart TVs', 'Professional Coffee Bar', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Office', 'Ultra-High-Speed WiFi', 'Bang & Olufsen Sound System', 'Full Kitchen', 'Frette Bathrobes', 'Designer Slippers', 'Formal Dining Room', 'Living Room', 'Multiple Bathrooms', 'Private Bar', ""Butler's Pantry"", 'Walk-in Closet', 'Evening Turndown Service', 'Luxury Welcome Amenity', 'Fresh Flowers Daily', 'Personalized Stationery']","['Private Gym Equipment', 'Luxury Car Service', 'Grand Piano', 'Sauna', 'Private Butler Service', 'Steam Room', 'Private Chef Available', 'Panoramic Ocean View', 'Private Pool', 'Private Terrace', 'Dedicated Concierge']",6,King + Multiple Sofa Beds,Sauna,True,Available,2024-06-14,3500,5000
RM000589,2019,20,Presidential Suite,2082,"['Air Conditioning', 'Multiple 75"" Smart TVs', 'Professional Coffee Bar', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Office', 'Ultra-High-Speed WiFi', 'Bang & Olufsen Sound System', 'Full Kitchen', 'Frette Bathrobes', 'Designer Slippers', 'Formal Dining Room', 'Living Room', 'Multiple Bathrooms', 'Private Bar', ""Butler's Pantry"", 'Walk-in Closet', 'Evening Turndown Service', 'Luxury Welcome Amenity', 'Fresh Flowers Daily', 'Personalized Stationery']","['Steam Room', 'Sauna', 'Luxury Car Service', 'Private Butler Service', 'Grand Piano']",6,King + Multiple Sofa Beds,Standard View,False,Available,2023-08-12,3500,5000
