event_booking_id,customer_id,event_type,space_id,event_date,duration_hours,attendees,setup_requirements,additional_setup_notes,setup_start_time,setup_completion_time
EB034958,20846,Birthday,ES000003,2025-06-11 08:12:12,2,42,"Round table setup, Photo area setup, Basic audio system, Gift table, Decorations installation, Dance floor (optional)",Trial among glass hundred Republican clearly message. Product bring position special drive score.,2025-06-11 04:12:12,2025-06-11 07:42:12
EB034959,2663,Corporate Meeting,ES000001,2025-05-27 14:35:27,2,8,"Projector and screen, Conference phone, Water and coffee station, Notepads and pens, Whiteboard setup, U-shaped table setup",,2025-05-27 10:35:27,2025-05-27 14:05:27
EB034960,11530,Birthday,ES000001,2025-01-26 05:05:25,3,76,"Dance floor (optional), Basic audio system, Photo area setup, Gift table, Decorations installation",,2025-01-26 03:05:25,2025-01-26 04:35:25
EB034961,11793,Conference,ES000001,2025-09-04 15:42:22,5,114,"Theater-style seating, Water station setup, Whiteboard or flipchart, Audio/Visual equipment, Projector and screen, Podium and microphone",,2025-09-04 11:42:22,2025-09-04 15:12:22
EB034962,6547,Anniversary,ES000002,2025-10-02 16:27:33,5,100,"Champagne station, Intimate table setup, Dance floor, Decorative lighting, Gift table",,2025-10-02 12:27:33,2025-10-02 15:57:33
EB034963,478,Wedding,ES000002,2025-05-15 20:06:10,8,178,"Cake display table, Bar setup, Chair setup with aisle arrangement, Table arrangements for reception, Altar or arch setup, Gift table, Audio system for ceremony",,2025-05-15 18:06:10,2025-05-15 19:36:10
EB034964,21964,Birthday,ES000004,2025-03-13 11:13:38,2,32,"Gift table, Photo area setup, Basic audio system, Round table setup, Cake table, Decorations installation, Dance floor (optional)",,2025-03-13 08:13:38,2025-03-13 10:43:38
EB034965,24166,Anniversary,ES000001,2025-04-22 02:48:19,3,93,"Champagne station, Dance floor, Photo display area, Decorative lighting, Gift table",,2025-04-21 23:48:19,2025-04-22 02:18:19
EB034966,4024,Birthday,ES000001,2025-03-06 17:55:46,3,65,"Decorations installation, Round table setup, Dance floor (optional), Gift table, Basic audio system, Cake table, Photo area setup",,2025-03-06 14:55:46,2025-03-06 17:25:46
EB034967,26891,Conference,ES000004,2025-05-03 23:32:13,3,39,"Projector and screen, Podium and microphone, Power strips for laptops, Whiteboard or flipchart, Theater-style seating, Water station setup, Parent usually change perhaps spring.",,2025-05-03 21:32:13,2025-05-03 23:02:13
EB034968,16244,Corporate Meeting,ES000002,2025-10-16 16:30:44,2,18,"Water and coffee station, Conference phone, Notepads and pens, U-shaped table setup, Projector and screen, Approach nor financial effort there from.",Available budget side picture. Add student off memory wind.,2025-10-16 12:30:44,2025-10-16 16:00:44
EB034969,32101,Anniversary,ES000003,2025-08-31 11:20:56,6,21,"Photo display area, Gift table, Dance floor, Decorative lighting, Champagne station",,2025-08-31 08:20:56,2025-08-31 10:50:56
EB034970,28820,Anniversary,ES000001,2025-01-04 12:23:17,3,132,"Intimate table setup, Decorative lighting, Champagne station, Gift table, Dance floor",Event hard either it anything. Amount five imagine owner. Yourself bill final beat bank only leg.,2025-01-04 09:23:17,2025-01-04 11:53:17
EB034971,28254,Anniversary,ES000001,2025-01-11 10:33:36,6,29,"Champagne station, Dance floor, Photo display area, Gift table, Decorative lighting, Intimate table setup, Population your throw voice measure.",,2025-01-11 06:33:36,2025-01-11 10:03:36
EB034972,46754,Wedding,ES000003,2025-12-15 21:46:20,4,148,"Altar or arch setup, Gift table, Table arrangements for reception, Bar setup, Dance floor installation, Cake display table, Photo booth area",Discuss put everything throw crime fish down. Behind too into often surface her.,2025-12-15 19:46:20,2025-12-15 21:16:20
EB034973,24357,Conference,ES000001,2025-04-02 21:20:57,4,166,"Water station setup, Registration desk, Whiteboard or flipchart, Audio/Visual equipment, Podium and microphone, Theater-style seating, Projector and screen",,2025-04-02 19:20:57,2025-04-02 20:50:57
EB034974,49778,Corporate Meeting,ES000004,2025-11-03 08:18:31,1,14,"Conference phone, Whiteboard setup, U-shaped table setup, Notepads and pens, Water and coffee station, Policy know size box company thousand.",,2025-11-03 05:18:31,2025-11-03 07:48:31
EB034975,39733,Birthday,ES000002,2025-10-14 08:22:12,4,53,"Basic audio system, Round table setup, Photo area setup, Dance floor (optional), Decorations installation, Gift table, Cake table, Much there bill bring table discover month.",,2025-10-14 06:22:12,2025-10-14 07:52:12
EB034976,31462,Wedding,ES000002,2025-05-31 23:39:14,5,174,"Photo booth area, Bar setup, Dance floor installation, Chair setup with aisle arrangement, Audio system for ceremony, Cake display table, Altar or arch setup",,2025-05-31 20:39:14,2025-05-31 23:09:14
EB034977,25933,Conference,ES000004,2025-08-18 07:42:20,4,196,"Whiteboard or flipchart, Water station setup, Audio/Visual equipment, Podium and microphone, Theater-style seating, Power strips for laptops, Registration desk",,2025-08-18 03:42:20,2025-08-18 07:12:20
EB034978,43498,Conference,ES000004,2025-10-25 09:44:37,3,124,"Power strips for laptops, Podium and microphone, Water station setup, Registration desk, Projector and screen, Audio/Visual equipment",,2025-10-25 06:44:37,2025-10-25 09:14:37
EB034979,13311,Anniversary,ES000001,2025-09-05 14:25:55,4,41,"Photo display area, Dance floor, Gift table, Intimate table setup, Decorative lighting, Champagne station, Next clear instead I.",Study player culture born discussion into.,2025-09-05 11:25:55,2025-09-05 13:55:55
EB034980,31805,Corporate Meeting,ES000001,2025-07-21 04:29:26,2,18,"Projector and screen, U-shaped table setup, Notepads and pens, Whiteboard setup, Water and coffee station, Conference phone, Modern foot knowledge.",,2025-07-21 00:29:26,2025-07-21 03:59:26
EB034981,36869,Conference,ES000001,2025-06-03 14:37:29,3,172,"Registration desk, Audio/Visual equipment, Water station setup, Power strips for laptops, Podium and microphone, Theater-style seating, Whiteboard or flipchart, Authority approach space source bad success.",,2025-06-03 12:37:29,2025-06-03 14:07:29
EB034982,15096,Anniversary,ES000003,2025-02-17 07:10:01,5,51,"Photo display area, Decorative lighting, Champagne station, Dance floor",,2025-02-17 03:10:01,2025-02-17 06:40:01
EB034983,20868,Wedding,ES000003,2025-08-16 11:40:59,6,195,"Table arrangements for reception, Dance floor installation, Gift table, Photo booth area, Audio system for ceremony, Bar setup, Chair setup with aisle arrangement",,2025-08-16 07:40:59,2025-08-16 11:10:59
EB034984,29742,Wedding,ES000003,2025-03-21 04:21:47,7,157,"Altar or arch setup, Photo booth area, Audio system for ceremony, Cake display table, Bar setup, Table arrangements for reception, Chair setup with aisle arrangement",South coach mean season. Economic ten include partner indeed rule.,2025-03-21 01:21:47,2025-03-21 03:51:47
EB034985,22413,Corporate Meeting,ES000004,2025-05-30 15:26:02,4,28,"Notepads and pens, Water and coffee station, Projector and screen, U-shaped table setup, Conference phone, Mr enough particularly area need exist maybe.",,2025-05-30 11:26:02,2025-05-30 14:56:02
EB034986,7294,Wedding,ES000004,2025-08-13 17:20:56,7,174,"Cake display table, Altar or arch setup, Chair setup with aisle arrangement, Bar setup, Photo booth area, Gift table, Table arrangements for reception, Each including outside sound.",,2025-08-13 14:20:56,2025-08-13 16:50:56
EB034987,39361,Anniversary,ES000004,2025-01-04 09:28:20,4,36,"Photo display area, Decorative lighting, Champagne station, Gift table",Through nature them industry for. Audience station water plan.,2025-01-04 05:28:20,2025-01-04 08:58:20
EB034988,21976,Corporate Meeting,ES000004,2025-07-30 23:45:51,3,12,"U-shaped table setup, Conference phone, Water and coffee station, Projector and screen",Brother suffer child when. Western common your compare tax red. Return ball reach tree.,2025-07-30 21:45:51,2025-07-30 23:15:51
EB034989,24573,Birthday,ES000003,2025-02-24 06:51:16,3,86,"Round table setup, Dance floor (optional), Decorations installation, Cake table, Photo area setup",Particularly deal information eye human. Return activity someone husband.,2025-02-24 02:51:16,2025-02-24 06:21:16
EB034990,37373,Anniversary,ES000003,2025-10-08 16:33:24,3,109,"Photo display area, Decorative lighting, Intimate table setup, Dance floor",Only after listen. Somebody different compare break class.,2025-10-08 12:33:24,2025-10-08 16:03:24
EB034991,47554,Birthday,ES000003,2025-08-25 16:37:26,2,91,"Gift table, Round table setup, Basic audio system, Cake table, Decorations installation, Dance floor (optional), Book fine head life.",,2025-08-25 13:37:26,2025-08-25 16:07:26
EB034992,18527,Birthday,ES000001,2025-07-20 10:14:56,4,38,"Decorations installation, Cake table, Round table setup, Basic audio system, Photo area setup, Gift table",,2025-07-20 07:14:56,2025-07-20 09:44:56
EB034993,49224,Birthday,ES000003,2025-09-02 03:44:00,3,33,"Round table setup, Basic audio system, Dance floor (optional), Decorations installation, Gift table, Cake table, Photo area setup, These ever group build certainly.",Office machine save close that recognize card. About what would. Whom outside discuss decide.,2025-09-02 01:44:00,2025-09-02 03:14:00
EB034994,7333,Wedding,ES000002,2025-04-15 00:08:14,8,170,"Altar or arch setup, Audio system for ceremony, Bar setup, Cake display table, Gift table, Dance floor installation, Chair setup with aisle arrangement, Photo booth area, Table arrangements for reception","Without enter her age. Go describe account she pressure also.
Start while one.",2025-04-14 21:08:14,2025-04-14 23:38:14
EB034995,17006,Birthday,ES000001,2025-09-22 12:52:30,2,74,"Basic audio system, Gift table, Round table setup, Decorations installation, Photo area setup, Dance floor (optional)",,2025-09-22 10:52:30,2025-09-22 12:22:30
EB034996,5534,Conference,ES000002,2025-09-19 05:27:16,5,130,"Podium and microphone, Whiteboard or flipchart, Projector and screen, Power strips for laptops, Water station setup, Audio/Visual equipment",,2025-09-19 01:27:16,2025-09-19 04:57:16
EB034997,49875,Wedding,ES000001,2025-04-24 07:11:44,6,267,"Dance floor installation, Bar setup, Cake display table, Audio system for ceremony, Altar or arch setup, Table arrangements for reception, Gift table, Chair setup with aisle arrangement, Photo booth area, Ok reflect anyone raise east gas food.",Determine cover blood finish tend baby focus. Theory order total write when.,2025-04-24 03:11:44,2025-04-24 06:41:44
EB034998,4734,Wedding,ES000004,2025-11-06 07:08:34,5,154,"Cake display table, Photo booth area, Table arrangements for reception, Dance floor installation, Chair setup with aisle arrangement, Bar setup, Altar or arch setup, Audio system for ceremony, Gift table",Dark live lawyer firm because early allow.,2025-11-06 03:08:34,2025-11-06 06:38:34
EB034999,38124,Wedding,ES000003,2025-05-02 06:24:03,6,239,"Gift table, Photo booth area, Bar setup, Table arrangements for reception, Chair setup with aisle arrangement, Altar or arch setup, Dance floor installation, Cake display table, Remember collection main include.",,2025-05-02 04:24:03,2025-05-02 05:54:03
EB035000,5407,Conference,ES000002,2025-06-09 21:54:43,4,140,"Whiteboard or flipchart, Audio/Visual equipment, Projector and screen, Power strips for laptops, Water station setup, Theater-style seating, Worry space around skin.",,2025-06-09 19:54:43,2025-06-09 21:24:43
EB035001,20574,Wedding,ES000002,2025-04-30 17:40:42,4,188,"Bar setup, Cake display table, Dance floor installation, Altar or arch setup, Table arrangements for reception, Gift table, Chair setup with aisle arrangement, Audio system for ceremony",Pressure son with have wide stop.,2025-04-30 14:40:42,2025-04-30 17:10:42
EB035002,42295,Anniversary,ES000003,2025-04-02 05:47:10,4,132,"Gift table, Photo display area, Champagne station, Intimate table setup, Dance floor",Girl prove growth name knowledge tend. Security scientist fly positive instead sea.,2025-04-02 03:47:10,2025-04-02 05:17:10
EB035003,1298,Birthday,ES000001,2025-05-27 23:24:05,4,57,"Round table setup, Basic audio system, Photo area setup, Gift table, Decorations installation, Dance floor (optional)",Deal new else Mr sure rule. Tree morning operation mission available. Put anything risk.,2025-05-27 21:24:05,2025-05-27 22:54:05
EB035004,24222,Conference,ES000003,2025-01-11 04:59:57,3,53,"Audio/Visual equipment, Registration desk, Theater-style seating, Projector and screen, Podium and microphone, Water station setup, Power strips for laptops, Whiteboard or flipchart, Painting music media hotel address wish.",,2025-01-11 01:59:57,2025-01-11 04:29:57
EB035005,5061,Anniversary,ES000002,2025-07-16 09:48:07,4,123,"Photo display area, Decorative lighting, Gift table, Intimate table setup, Dance floor, Champagne station, Center ask remain decide.",Contain somebody age common imagine this wife chair. Study explain trial put fire.,2025-07-16 07:48:07,2025-07-16 09:18:07
EB035006,25904,Corporate Meeting,ES000003,2025-05-15 00:23:01,4,25,"Conference phone, Whiteboard setup, Notepads and pens, U-shaped table setup, Projector and screen",Most like several evening social long.,2025-05-14 22:23:01,2025-05-14 23:53:01
EB035007,40379,Wedding,ES000003,2025-01-30 15:06:39,7,89,"Photo booth area, Gift table, Table arrangements for reception, Dance floor installation, Bar setup, Altar or arch setup, Audio system for ceremony",,2025-01-30 11:06:39,2025-01-30 14:36:39
EB035008,43162,Wedding,ES000004,2025-10-27 06:52:45,5,272,"Audio system for ceremony, Altar or arch setup, Chair setup with aisle arrangement, Dance floor installation, Gift table, Cake display table, Table arrangements for reception",,2025-10-27 04:52:45,2025-10-27 06:22:45
EB035009,45635,Conference,ES000004,2025-05-08 17:07:11,4,63,"Audio/Visual equipment, Podium and microphone, Whiteboard or flipchart, Registration desk, Water station setup, Power strips for laptops, Projector and screen",Life remember light bad everybody executive up international. Power if standard anything.,2025-05-08 14:07:11,2025-05-08 16:37:11
EB035010,47804,Wedding,ES000001,2025-11-03 11:36:42,6,291,"Photo booth area, Gift table, Chair setup with aisle arrangement, Cake display table, Altar or arch setup, Dance floor installation, Audio system for ceremony",,2025-11-03 09:36:42,2025-11-03 11:06:42
EB035011,29405,Wedding,ES000002,2025-10-10 21:44:53,6,145,"Altar or arch setup, Chair setup with aisle arrangement, Photo booth area, Gift table, Cake display table, Table arrangements for reception, Audio system for ceremony",,2025-10-10 18:44:53,2025-10-10 21:14:53
EB035012,3479,Anniversary,ES000002,2025-08-13 22:09:59,5,22,"Decorative lighting, Champagne station, Photo display area, Gift table, Dance floor",,2025-08-13 20:09:59,2025-08-13 21:39:59
EB035013,17004,Anniversary,ES000004,2025-05-27 05:32:13,6,60,"Champagne station, Decorative lighting, Dance floor, Gift table",,2025-05-27 01:32:13,2025-05-27 05:02:13
