feedback_id,booking_id,customer_id,rating,feedback_text,feedback_date,sentiment,category,subcategory,feedback_source,language,is_verified_stay,helpful_votes,satisfaction_scores,tags,status,response_required,response_text,staff_response,response_date,response_time_hours,resolved
FB013138,BK032600,49037,1,"Unfortunately, the dining fell short of expectations. high prices for quality This significantly impacted my stay. A review of the value situation is needed. There's definitely room for improvement. Expected much better from this caliber of hotel.",2025-03-27 11:00:38,negative,dining,ambiance,mobile,es,True,48,"{'cleanliness': 2, 'service': 4, 'value': 3, 'location': 2, 'amenities': 2}",food quality,resolved,True,Please accept our apologies regarding our dining. We value your feedback and take it seriously. We are continuously working to improve our services. Please contact our guest relations team to discuss this further.,Please accept our apologies regarding our dining. We value your feedback and take it seriously. We are continuously working to improve our services. Please contact our guest relations team to discuss this further.,2025-03-27 21:00:38,10.0,True
FB013139,BK049663,46684,4,What an outstanding service experience! personalized attention Every aspect was carefully thought out. The experience was absolutely flawless. It's rare to find this level of excellence. Highly recommended for anyone seeking quality.,2025-06-11 13:00:28,positive,service,room service,in-person,es,True,43,"{'cleanliness': 4, 'service': 3, 'value': 2, 'location': 3, 'amenities': 1}","professionalism, hospitality, responsiveness",resolved,False,Thank you for your wonderful feedback about our service! We value your feedback and take it seriously. We look forward to welcoming you back soon.,Thank you for your wonderful feedback about our service! We value your feedback and take it seriously. We look forward to welcoming you back soon.,2025-06-12 13:00:28,24.0,True
FB013140,BK028313,9995,5,"The dining exceeded all my expectations. excellent food quality Throughout my stay, I was consistently impressed. Couldn't have asked for a better experience. This level of quality really sets this hotel apart. A truly memorable experience worth repeating.",2026-01-16 16:00:39,positive,dining,menu variety,email,en,True,19,"{'cleanliness': 1, 'service': 2, 'value': 2, 'location': 4, 'amenities': 1}","food quality, dining",resolved,False,Your kind words about our dining mean a lot to us. We value your feedback and take it seriously. Please visit us again soon!,Your kind words about our dining mean a lot to us. We value your feedback and take it seriously. Please visit us again soon!,2026-01-18 09:00:39,41.0,True
FB013141,BK035824,5320,3,"Unfortunately, the amenities fell short of expectations. pool area needs maintenance This significantly impacted my stay. A thorough evaluation of the business center is recommended. There's definitely room for improvement. Needs immediate attention and improvement.",2024-07-05 16:00:36,negative,amenities,spa,email,es,True,39,"{'cleanliness': 5, 'service': 3, 'value': 2, 'location': 5, 'amenities': 3}",maintenance,resolved,True,We sincerely apologize for your experience with our amenities. We value your feedback and take it seriously. We are continuously working to improve our services. Please contact our guest relations team to discuss this further.,We sincerely apologize for your experience with our amenities. We value your feedback and take it seriously. We are continuously working to improve our services. Please contact our guest relations team to discuss this further.,2024-07-06 19:00:36,27.0,True
FB013142,BK017292,2089,5,I had an exceptional amenities experience during my stay. great spa services The attention to detail was remarkable. Every aspect exceeded our expectations. I would definitely recommend this aspect of the hotel to others. I will definitely be returning on my next visit.,2024-08-22 16:00:26,positive,amenities,wifi,in-person,ja,True,55,"{'cleanliness': 2, 'service': 2, 'value': 4, 'location': 2, 'amenities': 4}",availability,resolved,False,Your kind words about our amenities mean a lot to us. We value your feedback and take it seriously. Please visit us again soon!,,2024-08-24 07:00:26,39.0,True
FB013143,BK022725,30636,4,What an outstanding service experience! personalized attention Every aspect was carefully thought out. A truly memorable stay in every respect. It's rare to find this level of excellence. A truly memorable experience worth repeating.,2025-12-24 13:00:29,positive,service,valet,phone,ja,True,56,"{'cleanliness': 1, 'service': 3, 'value': 2, 'location': 4, 'amenities': 3}","responsiveness, service quality, staff",resolved,False,We're delighted to hear about your experience with our service. We value your feedback and take it seriously. We hope to see you again!,,2025-12-25 21:00:29,32.0,True
FB013144,BK011613,29070,3,"My experience with the room was mixed. needs better soundproofing Some aspects were good while others needed attention. Regular maintenance would prevent these issues. It was generally satisfactory but could be better. With some refinements, this could be excellent.",2025-12-01 11:00:16,neutral,room,maintenance,mobile,ja,True,56,"{'cleanliness': 4, 'service': 5, 'value': 3, 'location': 5, 'amenities': 4}",housekeeping,resolved,False,Thank you for sharing your thoughts about our room. We value your feedback and take it seriously. We are continuously working to improve our services.,Thank you for sharing your thoughts about our room. We value your feedback and take it seriously. We are continuously working to improve our services.,2025-12-02 14:00:16,27.0,True
FB013145,BK030182,3104,5,I had an exceptional dining experience during my stay. diverse menu options The attention to detail was remarkable. A perfect example of luxury hospitality. I would definitely recommend this aspect of the hotel to others. Looking forward to my next stay here.,2024-12-22 18:55:12,positive,dining,menu variety,email,en,True,23,"{'cleanliness': 1, 'service': 5, 'value': 4, 'location': 1, 'amenities': 3}","restaurant, service",resolved,True,Your kind words about our dining mean a lot to us. We value your feedback and take it seriously. Please visit us again soon!,,2024-12-24 04:55:12,34.0,True
FB013146,BK045351,13678,4,I can't say enough good things about the dining. excellent food quality The quality was consistently high throughout my stay. The attention to detail was truly remarkable. This is exactly what you hope for in a luxury hotel. Looking forward to my next stay here.,2025-12-07 13:00:02,positive,dining,value,mobile,zh,True,18,"{'cleanliness': 4, 'service': 2, 'value': 4, 'location': 5, 'amenities': 5}",menu,resolved,True,Thank you for your wonderful feedback about our dining! We value your feedback and take it seriously. We look forward to welcoming you back soon.,Thank you for your wonderful feedback about our dining! We value your feedback and take it seriously. We look forward to welcoming you back soon.,2025-12-09 04:00:02,39.0,True
FB013147,BK023886,10688,5,What an outstanding room experience! comfortable bed and linens Every aspect was carefully thought out. A perfect example of luxury hospitality. It's rare to find this level of excellence. I can't wait to visit again.,2025-11-15 16:33:49,positive,room,noise,phone,ja,True,14,"{'cleanliness': 1, 'service': 4, 'value': 5, 'location': 3, 'amenities': 2}","comfort, room quality, maintenance",resolved,False,Thank you for your wonderful feedback about our room! We value your feedback and take it seriously. We look forward to welcoming you back soon.,Thank you for your wonderful feedback about our room! We value your feedback and take it seriously. We look forward to welcoming you back soon.,2025-11-17 10:33:49,42.0,True
