appointment_id,booking_id,customer_id,service_type,department,appointment_date,appointment_end,duration_minutes,description,cost,status,staff_id,staff_name
SA001131,BK038805,30614,Massage Therapy,Spa & Wellness,2025-02-02 11:00:00,2025-02-02 12:00:00,60,Specialized Relaxation therapy session for 60 minutes with Trigger Point approach. Improved Mobility.,124.11,Scheduled,ST000490,Staff Member
SA001132,BK038815,39123,Spa Treatment,Spa & Wellness,2025-01-22 15:00:00,2025-01-22 16:30:00,90,Hot Stone massage for 90 minutes using Western techniques with Organic Products. Muscle Recovery.,232.09,Scheduled,ST000729,Staff Member
SA001133,BK038857,191,Massage Therapy,Spa & Wellness,2025-01-25 11:15:00,2025-01-25 11:45:00,30,30-minute Recovery massage using Deep Tissue techniques. Focus on Sport-Specific for Stress Reduction.,109.38,Scheduled,ST000147,Staff Member
SA001134,BK038860,1882,Massage Therapy,Spa & Wellness,2025-01-09 16:30:00,2025-01-09 17:00:00,30,Targeted 30-minute Recovery treatment employing Trigger Point methods for Tension Relief. Pain Relief.,95.25,Scheduled,ST000858,Staff Member
SA001135,BK038927,25517,Massage Therapy,Spa & Wellness,2025-01-18 11:15:00,2025-01-18 11:45:00,30,Targeted 30-minute Therapeutic treatment employing Swedish methods for Sport-Specific. Pain Relief.,139.96,Scheduled,ST000227,Staff Member
SA001136,BK039002,38096,Spa Treatment,Spa & Wellness,2025-01-13 13:00:00,2025-01-13 15:00:00,120,Luxurious 120-minute Aromatherapy treatment featuring Organic Products and Western methods. Relaxation.,210.6,Scheduled,ST000361,Staff Member
SA001137,BK039002,38096,Wellness Consultation,Spa & Wellness,2025-01-13 16:00:00,2025-01-13 17:00:00,60,In-depth Health Coaching session for 60 minutes addressing Work-Life Balance. Personalized Plan.,110.19,Scheduled,ST000703,Staff Member
SA001138,BK039019,11083,Spa Treatment,Spa & Wellness,2025-01-13 15:00:00,2025-01-13 16:30:00,90,Premium Aromatherapy experience for 90 minutes incorporating Traditional massage with Essential Oils. Stress Relief.,252.31,Scheduled,ST000361,Staff Member
SA001139,BK039019,11083,Spa Treatment,Spa & Wellness,2025-01-13 09:00:00,2025-01-13 10:00:00,60,Premium Hot Stone experience for 60 minutes incorporating Traditional massage with Essential Oils. Muscle Recovery.,292.08,Scheduled,ST000078,Staff Member
SA001140,BK039019,11083,Wellness Consultation,Spa & Wellness,2025-01-13 10:00:00,2025-01-13 10:45:00,45,In-depth Health Coaching session for 45 minutes addressing Diet Optimization. Actionable Goals.,154.15,Scheduled,ST000078,Staff Member
SA001141,BK039034,30298,Spa Treatment,Spa & Wellness,2025-02-02 13:00:00,2025-02-02 14:00:00,60,Premium Hot Stone experience for 60 minutes incorporating Traditional massage with Essential Oils. Muscle Recovery.,164.51,Scheduled,ST000490,Staff Member
SA001142,BK039036,13520,Spa Treatment,Spa & Wellness,2025-01-14 09:45:00,2025-01-14 10:45:00,60,Premium Hot Stone experience for 60 minutes incorporating Eastern massage with Organic Products. Relaxation.,254.35,Scheduled,ST000479,Staff Member
SA001143,BK039036,13520,Spa Treatment,Spa & Wellness,2025-01-14 13:00:00,2025-01-14 14:30:00,90,Luxurious 90-minute Hot Stone treatment featuring Essential Oils and Traditional methods. Relaxation.,177.2,Scheduled,ST000479,Staff Member
SA001144,BK039045,33240,Wellness Consultation,Spa & Wellness,2025-01-12 10:00:00,2025-01-12 11:00:00,60,60-minute Nutrition Planning consultation focusing on Diet Optimization. Lifestyle Enhancement.,160.02,Scheduled,ST000490,Staff Member
SA001145,BK039045,33240,Wellness Consultation,Spa & Wellness,2025-01-12 11:00:00,2025-01-12 12:00:00,60,60-minute Wellness Strategy consultation focusing on Sleep Improvement. Actionable Goals.,123.66,Scheduled,ST000490,Staff Member
SA001146,BK039051,30062,Wellness Consultation,Spa & Wellness,2025-01-30 09:00:00,2025-01-30 10:00:00,60,60-minute Wellness Strategy consultation focusing on Diet Optimization. Actionable Goals.,134.49,Scheduled,ST000191,Staff Member
SA001147,BK039060,3452,Wellness Consultation,Spa & Wellness,2025-01-17 15:30:00,2025-01-17 16:15:00,45,45-minute Lifestyle Assessment consultation focusing on Sleep Improvement. Actionable Goals.,105.26,Scheduled,ST000283,Staff Member
SA001148,BK039060,3452,Spa Treatment,Spa & Wellness,2025-01-17 09:00:00,2025-01-17 11:00:00,120,Premium Swedish experience for 120 minutes incorporating Eastern massage with Organic Products. Improved Circulation.,181.84,Scheduled,ST000479,Staff Member
SA001149,BK039074,40534,Spa Treatment,Spa & Wellness,2025-01-15 14:00:00,2025-01-15 15:00:00,60,Luxurious 60-minute Hot Stone treatment featuring Essential Oils and Eastern methods. Muscle Recovery.,259.47,Scheduled,ST000756,Staff Member
SA001150,BK039143,34966,Massage Therapy,Spa & Wellness,2025-01-15 15:00:00,2025-01-15 16:30:00,90,Targeted 90-minute Recovery treatment employing Swedish methods for Tension Relief. Improved Mobility.,99.37,Scheduled,ST000756,Staff Member
SA001151,BK039143,34966,Spa Treatment,Spa & Wellness,2025-01-15 09:00:00,2025-01-15 11:00:00,120,Deep Tissue massage for 120 minutes using Traditional techniques with Herbal Products. Stress Relief.,140.63,Scheduled,ST000179,Staff Member
SA001152,BK039202,25939,Spa Treatment,Spa & Wellness,2025-01-11 09:00:00,2025-01-11 10:00:00,60,Aromatherapy massage for 60 minutes using Traditional techniques with Luxury Oils. Stress Relief.,123.41,Scheduled,ST000298,Staff Member
SA001153,BK039235,49061,Spa Treatment,Spa & Wellness,2025-01-22 09:00:00,2025-01-22 10:00:00,60,Luxurious 60-minute Aromatherapy treatment featuring Essential Oils and Modern methods. Muscle Recovery.,142.54,Scheduled,ST000879,Staff Member
SA001154,BK039262,9006,Wellness Consultation,Spa & Wellness,2025-01-17 11:00:00,2025-01-17 12:00:00,60,Comprehensive 60-minute Nutrition Planning assessment targeting Stress Management. Actionable Goals.,149.5,Scheduled,ST000479,Staff Member
SA001155,BK039262,9006,Massage Therapy,Spa & Wellness,2025-01-17 13:00:00,2025-01-17 14:00:00,60,60-minute Sports Massage massage using Trigger Point techniques. Focus on Full Body for Faster Recovery.,170.46,Scheduled,ST000479,Staff Member
SA001156,BK039369,2918,Massage Therapy,Spa & Wellness,2025-01-11 10:00:00,2025-01-11 11:00:00,60,60-minute Sports Massage massage using Trigger Point techniques. Focus on Full Body for Pain Relief.,103.91,Scheduled,ST000298,Staff Member
SA001157,BK039372,23654,Spa Treatment,Spa & Wellness,2025-01-19 15:30:00,2025-01-19 16:30:00,60,Premium Swedish experience for 60 minutes incorporating Western massage with Essential Oils. Stress Relief.,163.12,Scheduled,ST000392,Staff Member
SA001158,BK039372,23654,Wellness Consultation,Spa & Wellness,2025-01-19 09:00:00,2025-01-19 09:45:00,45,45-minute Wellness Strategy consultation focusing on Sleep Improvement. Actionable Goals.,138.02,Scheduled,ST000176,Staff Member
SA001159,BK039423,36159,Spa Treatment,Spa & Wellness,2025-01-20 10:00:00,2025-01-20 12:00:00,120,Luxurious 120-minute Deep Tissue treatment featuring Organic Products and Eastern methods. Stress Relief.,192.56,Scheduled,ST000298,Staff Member
SA001160,BK039512,24733,Spa Treatment,Spa & Wellness,2025-01-11 13:00:00,2025-01-11 14:30:00,90,Premium Swedish experience for 90 minutes incorporating Western massage with Herbal Products. Improved Circulation.,228.95,Scheduled,ST000298,Staff Member
SA001161,BK039521,21217,Spa Treatment,Spa & Wellness,2025-01-27 15:30:00,2025-01-27 17:00:00,90,Deep Tissue massage for 90 minutes using Eastern techniques with Organic Products. Relaxation.,222.95,Scheduled,ST000951,Staff Member
SA001162,BK039521,21217,Wellness Consultation,Spa & Wellness,2025-01-27 11:00:00,2025-01-27 12:00:00,60,60-minute Lifestyle Assessment consultation focusing on Diet Optimization. Actionable Goals.,90.63,Scheduled,ST000065,Staff Member
SA001163,BK039728,29558,Spa Treatment,Spa & Wellness,2025-01-11 14:30:00,2025-01-11 16:00:00,90,Aromatherapy massage for 90 minutes using Eastern techniques with Organic Products. Relaxation.,124.07,Scheduled,ST000298,Staff Member
SA001164,BK039738,42506,Spa Treatment,Spa & Wellness,2025-01-25 14:00:00,2025-01-25 15:30:00,90,Luxurious 90-minute Deep Tissue treatment featuring Herbal Products and Eastern methods. Muscle Recovery.,156.44,Scheduled,ST000147,Staff Member
SA001165,BK039738,42506,Spa Treatment,Spa & Wellness,2025-01-25 15:30:00,2025-01-25 17:00:00,90,Deep Tissue massage for 90 minutes using Eastern techniques with Organic Products. Muscle Recovery.,135.65,Scheduled,ST000147,Staff Member
SA001166,BK039774,37786,Wellness Consultation,Spa & Wellness,2025-01-11 11:00:00,2025-01-11 11:45:00,45,In-depth Health Coaching session for 45 minutes addressing Work-Life Balance. Lifestyle Enhancement.,153.16,Scheduled,ST000298,Staff Member
SA001167,BK039856,36580,Wellness Consultation,Spa & Wellness,2025-02-02 11:15:00,2025-02-02 12:00:00,45,In-depth Health Coaching session for 45 minutes addressing Diet Optimization. Personalized Plan.,160.21,Scheduled,ST000246,Staff Member
SA001168,BK039856,36580,Spa Treatment,Spa & Wellness,2025-02-02 14:00:00,2025-02-02 15:00:00,60,Aromatherapy massage for 60 minutes using Eastern techniques with Luxury Oils. Muscle Recovery.,210.95,Scheduled,ST000490,Staff Member
SA001169,BK039856,36580,Spa Treatment,Spa & Wellness,2025-02-02 15:00:00,2025-02-02 16:30:00,90,Premium Hot Stone experience for 90 minutes incorporating Modern massage with Luxury Oils. Stress Relief.,293.42,Scheduled,ST000490,Staff Member
SA001170,BK039906,33930,Massage Therapy,Spa & Wellness,2025-01-11 09:00:00,2025-01-11 10:30:00,90,Specialized Sports Massage therapy session for 90 minutes with Deep Tissue approach. Pain Relief.,168.99,Scheduled,ST000079,Staff Member
SA001171,BK039916,18742,Massage Therapy,Spa & Wellness,2025-01-11 10:30:00,2025-01-11 12:00:00,90,Targeted 90-minute Recovery treatment employing Swedish methods for Tension Relief. Improved Mobility.,133.42,Scheduled,ST000079,Staff Member
SA001172,BK039973,17364,Massage Therapy,Spa & Wellness,2025-01-18 15:30:00,2025-01-18 17:00:00,90,90-minute Therapeutic massage using Myofascial Release techniques. Focus on Sport-Specific for Faster Recovery.,141.38,Scheduled,ST000227,Staff Member
SA001173,BK039984,5517,Massage Therapy,Spa & Wellness,2025-02-02 09:00:00,2025-02-02 10:00:00,60,Specialized Recovery therapy session for 60 minutes with Trigger Point approach. Improved Mobility.,155.75,Scheduled,ST000879,Staff Member
SA001174,BK039984,5517,Massage Therapy,Spa & Wellness,2025-02-02 10:00:00,2025-02-02 11:00:00,60,Specialized Therapeutic therapy session for 60 minutes with Trigger Point approach. Pain Relief.,125.35,Scheduled,ST000879,Staff Member
SA001175,BK040117,33710,Spa Treatment,Spa & Wellness,2025-01-18 09:00:00,2025-01-18 10:00:00,60,Luxurious 60-minute Deep Tissue treatment featuring Herbal Products and Traditional methods. Muscle Recovery.,210.67,Scheduled,ST000581,Staff Member
SA001176,BK040177,44370,Wellness Consultation,Spa & Wellness,2025-01-28 11:00:00,2025-01-28 11:45:00,45,In-depth Wellness Strategy session for 45 minutes addressing Stress Management. Expert Guidance.,115.62,Scheduled,ST000227,Staff Member
SA001177,BK040177,44370,Wellness Consultation,Spa & Wellness,2025-01-28 16:00:00,2025-01-28 16:45:00,45,Comprehensive 45-minute Health Coaching assessment targeting Work-Life Balance. Lifestyle Enhancement.,171.27,Scheduled,ST000227,Staff Member
SA001178,BK040309,35756,Spa Treatment,Spa & Wellness,2025-01-28 09:00:00,2025-01-28 10:00:00,60,Luxurious 60-minute Swedish treatment featuring Luxury Oils and Traditional methods. Relaxation.,281.44,Scheduled,ST000407,Staff Member
SA001179,BK040350,30899,Massage Therapy,Spa & Wellness,2025-01-26 09:00:00,2025-01-26 10:30:00,90,90-minute Recovery massage using Myofascial Release techniques. Focus on Problem Areas for Pain Relief.,154.28,Scheduled,ST000542,Staff Member
SA001180,BK040350,30899,Wellness Consultation,Spa & Wellness,2025-01-26 15:45:00,2025-01-26 16:45:00,60,Comprehensive 60-minute Wellness Strategy assessment targeting Work-Life Balance. Expert Guidance.,106.72,Scheduled,ST000179,Staff Member
SA001181,BK040391,18030,Spa Treatment,Spa & Wellness,2025-02-03 13:00:00,2025-02-03 14:30:00,90,Swedish massage for 90 minutes using Western techniques with Herbal Products. Improved Circulation.,169.18,Scheduled,ST000472,Staff Member
SA001182,BK040426,34762,Spa Treatment,Spa & Wellness,2025-01-20 13:00:00,2025-01-20 14:30:00,90,Premium Swedish experience for 90 minutes incorporating Modern massage with Essential Oils. Stress Relief.,180.72,Scheduled,ST000298,Staff Member
SA001183,BK040435,40686,Spa Treatment,Spa & Wellness,2025-01-13 13:00:00,2025-01-13 14:30:00,90,Premium Swedish experience for 90 minutes incorporating Traditional massage with Luxury Oils. Muscle Recovery.,126.44,Scheduled,ST000078,Staff Member
SA001184,BK040438,20113,Spa Treatment,Spa & Wellness,2025-01-11 13:00:00,2025-01-11 15:00:00,120,Swedish massage for 120 minutes using Traditional techniques with Organic Products. Relaxation.,228.83,Scheduled,ST000079,Staff Member
SA001185,BK040568,15434,Spa Treatment,Spa & Wellness,2025-01-28 10:00:00,2025-01-28 11:30:00,90,Hot Stone massage for 90 minutes using Western techniques with Herbal Products. Stress Relief.,254.86,Scheduled,ST000407,Staff Member
SA001186,BK040627,49441,Spa Treatment,Spa & Wellness,2025-01-11 15:00:00,2025-01-11 17:00:00,120,Luxurious 120-minute Hot Stone treatment featuring Essential Oils and Eastern methods. Relaxation.,238.06,Scheduled,ST000079,Staff Member
SA001187,BK040669,33416,Spa Treatment,Spa & Wellness,2025-01-12 13:00:00,2025-01-12 15:00:00,120,Luxurious 120-minute Aromatherapy treatment featuring Organic Products and Eastern methods. Stress Relief.,217.4,Scheduled,ST000490,Staff Member
SA001188,BK040678,6971,Spa Treatment,Spa & Wellness,2025-01-17 14:00:00,2025-01-17 15:30:00,90,Aromatherapy massage for 90 minutes using Modern techniques with Essential Oils. Relaxation.,263.29,Scheduled,ST000479,Staff Member
SA001189,BK040678,6971,Wellness Consultation,Spa & Wellness,2025-01-17 16:15:00,2025-01-17 17:00:00,45,45-minute Health Coaching consultation focusing on Work-Life Balance. Actionable Goals.,126.32,Scheduled,ST000283,Staff Member
SA001190,BK040709,2224,Wellness Consultation,Spa & Wellness,2025-01-16 16:00:00,2025-01-16 17:00:00,60,Comprehensive 60-minute Wellness Strategy assessment targeting Sleep Improvement. Expert Guidance.,156.49,Scheduled,ST000147,Staff Member
SA001191,BK040986,16045,Massage Therapy,Spa & Wellness,2025-01-14 14:30:00,2025-01-14 16:00:00,90,Specialized Therapeutic therapy session for 90 minutes with Trigger Point approach. Pain Relief.,198.96,Scheduled,ST000479,Staff Member
SA001192,BK041020,33114,Wellness Consultation,Spa & Wellness,2025-01-11 16:00:00,2025-01-11 17:00:00,60,In-depth Lifestyle Assessment session for 60 minutes addressing Work-Life Balance. Expert Guidance.,118.44,Scheduled,ST000298,Staff Member
SA001193,BK041132,20619,Massage Therapy,Spa & Wellness,2025-01-25 09:00:00,2025-01-25 10:00:00,60,Targeted 60-minute Relaxation treatment employing Myofascial Release methods for Full Body. Improved Mobility.,170.54,Scheduled,ST000879,Staff Member
SA001194,BK041180,47338,Spa Treatment,Spa & Wellness,2025-02-01 09:00:00,2025-02-01 10:00:00,60,Luxurious 60-minute Swedish treatment featuring Herbal Products and Western methods. Muscle Recovery.,203.94,Scheduled,ST000870,Staff Member
SA001195,BK041189,1173,Wellness Consultation,Spa & Wellness,2025-01-23 16:15:00,2025-01-23 17:00:00,45,45-minute Wellness Strategy consultation focusing on Work-Life Balance. Lifestyle Enhancement.,118.61,Scheduled,ST000883,Staff Member
SA001196,BK041233,42030,Massage Therapy,Spa & Wellness,2025-01-20 14:30:00,2025-01-20 16:00:00,90,Targeted 90-minute Sports Massage treatment employing Myofascial Release methods for Sport-Specific. Faster Recovery.,98.85,Scheduled,ST000298,Staff Member
SA001197,BK041710,10455,Massage Therapy,Spa & Wellness,2025-01-10 11:30:00,2025-01-10 12:00:00,30,Specialized Therapeutic therapy session for 30 minutes with Deep Tissue approach. Improved Mobility.,99.84,Scheduled,ST000079,Staff Member
SA001198,BK041710,10455,Massage Therapy,Spa & Wellness,2025-01-12 15:00:00,2025-01-12 16:00:00,60,Targeted 60-minute Sports Massage treatment employing Trigger Point methods for Full Body. Pain Relief.,162.3,Scheduled,ST000490,Staff Member
SA001199,BK041710,10455,Massage Therapy,Spa & Wellness,2025-01-12 16:00:00,2025-01-12 17:00:00,60,Targeted 60-minute Therapeutic treatment employing Trigger Point methods for Tension Relief. Improved Mobility.,134.04,Scheduled,ST000490,Staff Member
SA001200,BK041716,14585,Spa Treatment,Spa & Wellness,2025-01-12 09:00:00,2025-01-12 10:00:00,60,Premium Hot Stone experience for 60 minutes incorporating Traditional massage with Organic Products. Improved Circulation.,253.28,Scheduled,ST000479,Staff Member
SA001201,BK041789,36833,Spa Treatment,Spa & Wellness,2025-01-22 10:00:00,2025-01-22 11:00:00,60,Premium Swedish experience for 60 minutes incorporating Eastern massage with Essential Oils. Improved Circulation.,164.97,Scheduled,ST000879,Staff Member
SA001202,BK041789,36833,Wellness Consultation,Spa & Wellness,2025-01-22 11:00:00,2025-01-22 11:45:00,45,Comprehensive 45-minute Health Coaching assessment targeting Work-Life Balance. Expert Guidance.,152.72,Scheduled,ST000879,Staff Member
SA001203,BK041853,41343,Wellness Consultation,Spa & Wellness,2025-01-12 10:00:00,2025-01-12 10:45:00,45,In-depth Nutrition Planning session for 45 minutes addressing Work-Life Balance. Expert Guidance.,126.7,Scheduled,ST000479,Staff Member
